author,text,published_at,like_count
@ioan7885,"Iohannis sa dovedit un mincinos. am zis totul cu asta. nu o sa mai votez PNL in veci vecilor amin. un Sibian,",2024-11-17T17:24:18Z,2
@Cristianus456,🤑,2024-11-17T17:23:57Z,0
@Dorel-nq9fj,Mai multe asemenea videouri sunt necesare. Urmează alegerile.,2024-11-17T17:23:56Z,1
@Lucazoo1,👍,2024-11-17T17:23:54Z,0
@scurtumihaiionut413,"Si sa vedeti acum Românii cum vor vota C....cu.....si dupa se vor vaieta ca vai doamne.....😂😂😂 sunteți hilari de-a dreptul....iar pt cine nu înțelege cuvantul"" hilari"" este simplu... sunteți de râsul satului🤣🤣🤣🤣",2024-11-17T17:22:48Z,0
@Bdi12,"Și când te gândești că astăzi, câțiva dintre intelectuali români ne cer să votam din nou un Iohannis mai mic ,generalul CIUCĂ , un Ciuca care guverneaza de 3 ani cu PSD 😂 e incredibil,  sper să nu ne lăsăm iar manipulați. Spor la vot",2024-11-17T17:22:40Z,6
@sissidog,L am votat chiar daca mirosea a prost de la mii de km ..acum il regret pe Ponta si pe Dragnea doar din vina lui,2024-11-17T17:22:30Z,2
@publicitarescu,sunt curios ce manele mai ascultam dupa asta,2024-11-17T17:22:23Z,0
@christianj-c9952,V au trebuit 10 ani sa il vedeți ??? Era evident ca omul e un dobitoc infatuat . Dar na probabil ca acum vi s a dat liber de la stăpânire sa il demascați !,2024-11-17T17:22:20Z,1
@iugamihai7032,Va iubim!!❤,2024-11-17T17:22:07Z,0
@skys3645,"De cand se dorea un documentar ,din partea celei mai bune echipe de jurnalism🍻",2024-11-17T17:21:45Z,6
@Florin90NSD,Un gunoi de om.,2024-11-17T17:21:45Z,3
@imcatalyn4529,n ar păți și johanes ca Basescu… sa rămână fără avantaje,2024-11-17T17:21:36Z,0
@rrobertpopaa,"Bravo, Recorder !🔥🔥♥️",2024-11-17T17:21:32Z,1
@alexandrwtzw,Hai cu 1 in trending.,2024-11-17T17:21:24Z,13
@tiberiubadic8949,👏,2024-11-17T17:21:20Z,0
@SaftaBigu-ti8lv,Democrația Nu Exista Nicăieri an Lume!! Exista Sclavagism Modern!!!!,2024-11-17T17:21:08Z,0
@PetruIlea17,RESPECT @RecorderRomania. 🙏,2024-11-17T17:20:58Z,1
@catalinticu367,Cei mai buni! Mulțumim ❤,2024-11-17T17:20:50Z,1
@quitelegend1,Rau cel mai mic,2024-11-17T17:20:43Z,1
@cleobalan7731,"Păcat că ne a păcălit..eu stiu că germanii sunt educați,cu bun simț,dar așa de egoist?",2024-11-17T17:20:35Z,1
@Lexa.,👀,2024-11-17T17:20:22Z,0
@taifunu111,Pentru incompetenta si tradare de țara ar trebui pus la zid si ciuruit!Stam ca sobolanii in case si astia isi bat joc de viitorul nostru!Așa sa le ajute Dumnezeu!,2024-11-17T17:20:09Z,0
@b.dragos87,Felicitări Recorder !!!,2024-11-17T17:20:07Z,1
@iulianciobanu4955,"nu stiam la ce sa ma uit in seara asta, acum stiu! Recorder, the best!❤",2024-11-17T17:20:03Z,2
@geogeo6249,Pacat Ca urmatorul va fi la fel Sau mai rau 😢,2024-11-17T17:19:57Z,2
@gheorghemlesnita1355,Trebuie votat masiv Elena Lasconi să scăpăm de monstrul PSD-PNL-AUR,2024-11-17T17:19:50Z,23
@rares24,"Traim intr-o tara a dezamăgirilor, a generatiilor de sacrificiu si a anunturilor tip atenție cade tencuiala. Daca nu ne ferim...",2024-11-17T17:19:49Z,1
@rotaradrian716,Deci două ore si 6 minute a muncit Iohannis în ăstia 10 ani...,2024-11-17T17:19:48Z,0
@MotorBike27,"Videoclipul asta trebuie sa ajunga in trending si sa fie lectie pentru Romania pentru urmatorii ani
Multumim pentru toata munca depusa!",2024-11-17T17:19:33Z,8221
@MariaxGabriela,"3:15 ce plin de viata e, acum zici ca s a saturat de mancare... In 2014 eram la scoala, vazusem la tv fix cand am venit acasa o stire despre el ca ... ""Iohannis nu cunoaste imnul Romaniei""",2024-11-17T17:19:32Z,0
@bulangiii2344,Ce nea păcălit neamțul mutu e dat dracu de hot și parșivi.,2024-11-17T17:19:15Z,0
@johnclaudio7410,Pana in ce an ajunge picul coruptiei in Romania? 2050-70?,2024-11-17T17:19:07Z,1
@CostinAngelescu,Multumim pentru documentar! Vai de noi si de alegerile noastre!,2024-11-17T17:19:08Z,0
@madptm2274,Sunteți un exemplu admirabil de jurnalism curajos și onest. Mulțumim  pentru această investigatie 🔝,2024-11-17T17:19:06Z,36
@paunflorin4310,Bun bun 🎉,2024-11-17T17:19:06Z,0
@mariancatalincancenschi1366,"Mor când văd : “ România lucrului bine făcut “

Ce țeapă ne- am luat 😢!",2024-11-17T17:18:56Z,82
@alexandrupalasoiu9319,"Părinții mei au fost păcăliți în 89 , iar eu în 2014 , mama ta de hot nenorocit !",2024-11-17T17:18:49Z,0
@ananda11322,"""Perodic"" ar trebui trași la răspundere mai des. În fiecare lună, ca să nu uite de ce sunt acolo",2024-11-17T17:18:44Z,0
@scurtumihaiionut413,Boss nu ati facut nimic in afara ca ati tipat COLECTIV.......numai latrati aiurea daca nu sunteți in stare sa mușcați...am fost o mana de oameni care am incercat sa muscam....restul doar lătrăi🤣,2024-11-17T17:18:39Z,1
@alexandrubanila1672,"Sunteți foarte buni ,mult succes încontinuare!",2024-11-17T17:18:36Z,0
@Vektrus72,"Ca de obicei, văd Recorder, dau like. Înainte, nicidecum după. Știu că voi avea de vizionat fel și fel de târâturi nemernice și fără pic de onoare care-și bat joc de o țară întreagă.",2024-11-17T17:18:34Z,0
@ervingerebenes1345,O dezamăgire....,2024-11-17T17:18:24Z,2
@ionut_9133,"Cand ma uit la oameni astia care au avut incredere in acest arogant care vorbeste ca o masina de spalat cum zicea domnu ma ia groaza...
Unu care vorbeste doar de pe foaie asta nu merita sa fie presedinte sau sa ocupe o functie inalta. Daca asa vom proceda si la aceste alegeri va fi vai si amar incontinuare.
Votez arogantu ca sa nu iasa Ponta, nasol cu aceaata gandire.
Iar sa ne raportam la prezent dintre toti candidati din ziua de azi eu votez Calin Georgescu ca mi se pare singurul om demn si scolit care merita sa ocupe o functie de presedinte",2024-11-17T17:18:23Z,0
@popacatalinionut9728,Aștept să adoarmă copii să îmi dedic atenția la acest documentar de Oscar,2024-11-17T17:18:18Z,2
@alexandruchira184,"Multumim pentru tot ceea ce faceti ,pentru romania reprezentati o insula de adevar si impartialitate intr-o insula a minicuni si manipulari poltice ,meritati fiecare leu pe care il donam !",2024-11-17T17:18:09Z,3
@beleaua1994,Niciodata nu am inteles de ce te increzi intr-un om care citeste dintr-un scenariu,2024-11-17T17:18:00Z,0
@raducu9898,România a stagnat 10 ani 😕...nimic! Vid!,2024-11-17T17:17:37Z,2
@eternainvidie,în vremuri de dictatură doar lașitatea îi mai unește pe oameni,2024-11-17T17:17:35Z,0
@AndreiUrsuFilmmaker,Hai in trending.,2024-11-17T17:17:35Z,3
@mike.B.1,Un tupeu infinit din partea lui Ponta ca de obicei din partea PSD,2024-11-17T17:17:30Z,1
@BogdanSorlea,2 ore?! ați înnebunit...,2024-11-17T17:17:21Z,0
@ielciu,Gunoi oridinar.....,2024-11-17T17:17:18Z,0
@alekuxyz,"📢SPOILER ALERT - Luati familia, prietenii, vecinii, animalele de companie tot ,  adunati-va in living room, si porniti cel mai mare TV ce il aveti in casa si bucurati-va de un documentar numai bun de netflix. Multumim ❤ Recorder !!!",2024-11-17T17:17:17Z,0
@mit1978,Si tot jegosii aia sunt si acum😂,2024-11-17T17:17:16Z,2
@mateit1479,Era așa de rău cu Ponta oare? Era de departe candidatul care părea mai bine pregătit. Nu cred că se pune problema de cine a câștigat dezbaterile. Poate încrezuții care votează doar de dragul anti-psd se vor gândi de două ori acum.,2024-11-17T17:16:54Z,2
@zencn5334,"Hai îl alegi o data ca nu-l cunosti si te gandesti ca poate o fi bun de ceva... Dar sa-l alegi si a 2a oara dupa ce ai vazut cat de inutil a fost, trebe sa fi absolut dement si nebun. Doar stiti cum se zice despre nebunie, sa faci mereu acelasi lucru si sa te astepti de fiecare data la un rezultat diferit...",2024-11-17T17:16:51Z,0
@ConstantinAlin-p5e,",,Deceniul borfașului'' era titlul corect😂😂😂😂",2024-11-17T17:16:44Z,0
@dragos6046,Multumim pentru reportaj!,2024-11-17T17:16:27Z,0
@ovidium9048,"Like, înainte să ne uităm, nu uitați 🦾🦾",2024-11-17T17:15:51Z,0
@alexanderggs8262,"Doamne cate speranțe aveam… , 10 ani de stagnare si subdezvoltare , daca era ales Barna in 2019 altundeva eram azi …😢😢😢",2024-11-17T17:15:26Z,8
@mircea888,Acest documentar are 2 ore? Iohannis nu ar putea vorbi continuu 2 ore despre activitatea lui.,2024-11-17T17:15:24Z,2
@laucris8717,"Un deceniu de nesimtire, aroganta, risipirea banului public, subminarea si contorsionarea institutiilor statului, anularea oricarei idei de democratie prin reunirea la putere a celor mai mari si corupte partide, sfidarea continua a justitiei si a cetatenilor si nu in ultimul rand absenta totala din viata publica! 
Imi cer scuze daca am ratat ceva!",2024-11-17T17:15:22Z,1
@Mukades,Iar pica Tzanca pe locul doi în trending,2024-11-17T17:14:54Z,3
@Felinescu,I se face rău când vede  :)),2024-11-17T17:14:53Z,2
@bobobogdy100,așteptări mari ...ne-a dezamăgit total,2024-11-17T17:14:51Z,3
@popescuvbogdan,"Revad momentul in care in 1996 cand eram in primul an de facultate, toti am iesit pe strazi bucurosi ... si am avut prima mare deziluzie.",2024-11-17T17:14:39Z,0
@jjjhon7322,Jos mafia. psd pnl aur,2024-11-17T17:14:28Z,0
@dacian.vladimirescu,Era o treaba daca intra si o subtitrare in RO,2024-11-17T17:14:23Z,0
@ForDominator,Mulțumim!,2024-11-17T17:14:14Z,31
@Analog_Soul,"Bine, bine. Da eu cine votez?",2024-11-17T17:13:55Z,2
@radurozor4742,"Ceva nu o sa pot înțeleg niciodată: cum de jurnaliștii nu au putut vedea exact ce fel de om este.
Pentru ca și în Sibiu erau multe schelete ascunse în dulapul sau.",2024-11-17T17:13:51Z,33
@adrianprisecaru6965,Multumim Recorder pentru munca depusa!,2024-11-17T17:13:50Z,25
@cla1884,Cel MAI NENOROCIT și JEGOS președinte post decembrist . Să mă c@c în farfuria lui de NEOM ...,2024-11-17T17:13:46Z,1
@Dunnoanickname,Hai cu video in trending #1 sa vada toata Romania ce mizerie de presedinte am avut.,2024-11-17T17:13:43Z,0
@tigercobraxxl8984,❤ fff. adevarat,2024-11-17T17:13:38Z,1
@marianc7635,✌️✌️,2024-11-17T17:13:13Z,1
@EusKmiute,"Dacă poporul nu merge nici de data asta în număr mare la vot.Putem sa știm ca ne-am condamnat singuri.Sa nu ne plângem și sa urlam ca politicieni,își vor bate p*** a de noi în următori 4 ani.",2024-11-17T17:12:55Z,1
@yoyofellow,"Documentar Recorder, abia astept! ❤",2024-11-17T17:12:45Z,3
@RetapitarecanapeleRoTapiter,"In ce hal am fost de prosti sa speram ca va schimba ceva, ramane in istoria Romaniei ca cel mai josnic presedinte",2024-11-17T17:12:37Z,0
@mariomc7649,"Stati sa-mi iau ceva de mancare,  2 ore am ce urmarii.",2024-11-17T17:12:29Z,0
@pacalaadryanremus8808,Doar Țepeș ne mai scapă😂,2024-11-17T17:12:22Z,2
@Eliisei,George Simion va fi urmatorul Presedinte!,2024-11-17T17:12:18Z,1
@rpzcsonli,Mulțumim 🎉🎉🎉,2024-11-17T17:12:03Z,5
@gabrielajitaritei8424,😮,2024-11-17T17:11:40Z,0
@mariboldea959,"Regret cât trăiesc că mi am dat votul acestui OM care nu a făcut nimic, doar vorbe frumoase... RUȘINE.. RUȘINE și iar RUȘINE.",2024-11-17T17:11:31Z,523
@Vlad-my8ub,"wow, nu ma asteptam ca baiatu ala cu pacanelele sa fie printre primii care vorbeste in documentarul asta. 🍽🍽🍽",2024-11-17T17:11:25Z,2
@flrflr3735,Un hoț nenorocit și un lacom cum rar s-a mai vazut,2024-11-17T17:11:20Z,1
@RodicaBoldis,Respect!,2024-11-17T17:11:11Z,1
@adinaobreja7668,Acum îmi dau seama ca janghina asta are retard de asta vb așa lent,2024-11-17T17:10:48Z,1
@gabrielc3955,Îmi vine să urlu 😡😡😡😡 toți vor fi la fel?!,2024-11-17T17:10:48Z,0
@EusKmiute,"Recorderistilor.Apa trece,pietrele rămân.iohannis îl doare în cur de tot și toate.Asa ca...",2024-11-17T17:10:48Z,1
@andutzuzu,"Eu votez Lasconi, voi faceti ce vreti !",2024-11-17T17:10:38Z,21
@cineva5404,"cand vad inceputurile lui iohannis si vad sperantele noastre, care sunt cenusa acum,, imi vine sa il iau cu furca si sa il arunc sa doamna sub un pod pentru tot restul vietii lui. ce vila de milioane, are daune morale sa ne plateasca tuturora",2024-11-17T17:10:36Z,97
@uuuuuuuuuuuu8uu8,Ar trebui ca popor sa le dam in cap. Si lui si lui Boc si la toti pisatii de pnl-isti.,2024-11-17T17:10:30Z,1
@Nectaria96,Felicitări pentru munca voastră. Vă mulțumim frumos. Vă apreciez mult.,2024-11-17T17:10:29Z,13
@razvanandrei89928,Sper ca acest filmuleț-Video să motiveze cei care încă sunt indeciși dacă să meargă la vot sau nu! Sunteți cei mai buni! ❤,2024-11-17T17:10:23Z,16
@anduandu6130,Un nesimțit care și-a bătut joc de toții cei care la votat!,2024-11-17T17:10:20Z,0
@gabrieltoma9941,Merită săracul sa ajungă în parlament sau la NATO.  Și a făcut bine treaba.  A distrus o. A omorât sute de mii de oameni în plandemie Covrig,2024-11-17T17:10:14Z,0
@ionut.cvisan,"De ieri astept acest material. Ne vedem peste 2 ore 🍿

SRI a capturat Romania. 😡

Anca Simina si echipa Recorder, 
Multumesc!",2024-11-17T17:10:03Z,92
@GordonBleu968,"Bvo Recorder , asteptam cu nerabdare si documentarul Imperiului Micula-Frutti Fresh otrava PSD care arunca banii romanilor pe platforma Tiktok asa zisilor influenceri alias interlopilor de etnie sa promoveze si sa voteze  pe cine vor ei si cred ca i ar putea scapa de datoria de 400 de mil € catre statul roman 😢",2024-11-17T17:09:39Z,0
@radurozor4742,"""Vorbea ca o masina de spălat "" asta e sinteza mandatelor sale.",2024-11-17T17:09:31Z,55
@Cosmin04,Deja simt cum ma ia asa  dracii😂,2024-11-17T17:09:25Z,0
@chipishor,"Documentarul trebuia numit ""Cum si-a batut Iohannis ciocanul de sperantele noastre"". Desi mergea folosit si un un cuvant vulgar in loc de ciocan, cred ca se potrivea mai bine.",2024-11-17T17:09:17Z,20
@egonwbecker1973,Limbistul lui Merkel. Acelas gunoi. Ea a distrus germania iar el Romania.,2024-11-17T17:09:16Z,0
@ionut34117,"Gol in istorie, in sensul acela ce nu are nicio legătură cu fotbalul! Cred ca am fi fost mai bine cu Ponta, si ca sa ne contrazică acest mamut mut, a facut totul in ultimii 5 sa credem ca si Dancila era optiunea mai buna",2024-11-17T17:09:08Z,2
@avramlazar5615,"Crapa-iar obrazu de nenorocit,7,5 ore am stat la coada in Londra sa votez la europarlamentare impotriva PSD si acest nenorocit a adus PSD-UL la guvernare. Cel mai nemernic presedinte.",2024-11-17T17:09:01Z,0
@nicudr3078,Ne-am luat odata teapa cu Iohannis. Am votat PNL si am primit PeSedeee la schimb. Nu mai merge pacaleala cu Nicolae Ciuca & raul cel mai mic 10 ani mai tarziu. Votez Lasconi!,2024-11-17T17:08:55Z,0
@uuuuuuuuuuuu8uu8,Un inutil care ne-a vandut la straini.,2024-11-17T17:08:36Z,1
@medelinn,Recorder❤️,2024-11-17T17:08:31Z,13
@adrian-madalinradu3234,Abia aștept să urmăresc acest documentar despre bunul nostru președinte.,2024-11-17T17:08:16Z,14
@gabrieltoma9941,Ghinion.  Dupa 5 case are acum o vilă renovată cu 7 milioane de euro,2024-11-17T17:07:58Z,1
@alinvelovan,"Mulțumim, Recorder!❤️🙏",2024-11-17T17:07:41Z,8
@iStanPh,Oare cum o sa se simta cand o sa vada clip-ul asta?,2024-11-17T17:07:39Z,2
@Radio.Erevan.Romania,"Primiți cu colindul?

Asculta, ""Iohannis, te-ai gândit?"" un colind nou de sărbători, ce se potrivește mănușă cu acest reportaj.

https://youtu.be/KjvBB2MTLqw?si=wiBnrkCvsBM0ogY1",2024-11-17T17:07:33Z,3
@TanaseDanut,"Sunt la minutul 12 si deja imi vine sa vars cand il vad pe acest gunoi tradator. Iuie Mohannis este cel mai jegos presedinte dupa Ceausescu. Despre Iliescu macar stiam ca este un comunist nenorocit, dar jegul asta de om, ne-a facut ca pe ultimii prosti. Dar nu noi suntem prostii, ci el este un gunoi.",2024-11-17T17:07:31Z,1
@coco-so6uk,Multumim Recorder. 🙏🙏,2024-11-17T17:07:25Z,12
@radu-yr1jp,Mulțumim Recorder!,2024-11-17T17:07:18Z,25
@Raskolnikozz,"Cea mai mare dezamagire. Bine ca nu am avut de stat la coada pentru el, cum au stat altii mai ghinionisti...
Sper ca vreodata, macar o data in viata asta, sa putem fi si noi multumiti sau macar neafectati prea mult de javrele astea din politica romaneasca.
Si, de asemenea, sa avem placerea de a dezbate constructiv si cu interes ceea ce se intampla in jurul nostru, nu cu atata ura si dispret, cum ne-au construit ei sa fim in ultimele 3 decenii, in care ultimul deceniu ar fi trebuit sa fie ca un plasture decent pe rana, in loc de o galeata de sare ""normala"".",2024-11-17T17:07:13Z,1
@TheTigerBeast,@RecorderRomania subtitrari n-avem? am otita pe stanga si aud mai incet asa ca ar fi folositoare.,2024-11-17T17:06:52Z,0
@catlover-o7r,"🔴Recorder, te iubesc!",2024-11-17T17:06:49Z,0
@radumilea9243,Let’s go,2024-11-17T17:06:50Z,2
@MihaiDanino,"ciuca si iohanis 2 ""patrioti"" de-a lu putin",2024-11-17T17:06:48Z,1
@feliciadascalu6541,"Mulțumesc d nă Simina și felicitări  întregei echipe
Sper că veți continua să informați cu curaj, onestitate și profesionalism✌🏻 căci este foarte important!",2024-11-17T17:06:21Z,14
@ordinalamikacin,Ca un votant de-al lui la ambele mandate pot să zic doar atât: Unde e Iohannis? NU_E Iohannis! 😊,2024-11-17T17:06:16Z,3
@2doritos,pofta buna,2024-11-17T17:06:03Z,0
@MamaIoan,Președinte fără valoare pentru popor.,2024-11-17T17:06:02Z,0
@madeofprayer,Nu sunt pregătit să dau play și să mă cuprindă iar frustrarea și disperarea 😵‍💫,2024-11-17T17:06:00Z,234
@alexburghiu,"nu a castigat iohannis, nu au vrut romanii un psdist. acum o sa vedeti o mare surpriza: simion in turul 2 si deja-vu 2000, doar ca acum s-ar putea ca poporul sa nu mai aleaga pesede, ci pe simion. ia jucati-o pe-asta romanilor. ca aia din diaspora o sa voteze masiv simion. una dintre cauzele o sa fie tocmai iohannis.",2024-11-17T17:05:55Z,8
@Mastermind0285,"A fost un plăvan la fel ca restul dinaintea lui. Singura dată când o să mai merg la vot o să fie când o să apară unul care vrea să reintroducă pedeapsa cu moartea, abia atunci sunt șanse că ar vrea să se schimbe ceva, în rest pălăvrăgeală inutilă.",2024-11-17T17:05:54Z,1
@DanielManole,Stiu ca ii legenda acest material❤,2024-11-17T17:05:40Z,24
@Petre79,"Ti s-a urcat la cap puterea, domnu Iohannis, si ne-ai cam dat la mumu, noua, poporului Roman... Celor care am crezut in tine... Pa, pa... Dar sigur o sa traiesti mult mai bine de acum incolo, decat multi dintre noi...",2024-11-17T17:05:35Z,1
@pacalaadryanremus8808,La recorder întâi dau like apoi urmăresc ❤,2024-11-17T17:05:34Z,2031
@cosminbcs,"Dau like, revin mai in colo sa il vad pe tot.",2024-11-17T17:05:31Z,1
@georgescucristina2720,"Like & Comment!
Share masiv!🎉",2024-11-17T17:05:13Z,1
@Emanuel-l6z,"A uitat ce a promis ,din primele secunde din video m am enervat",2024-11-17T17:04:05Z,0
@andreiblejdea8283,Multumim Recorder!,2024-11-17T17:03:55Z,0
